Latitude,Longitude,crime
39.816041,-86.279872,1
39.845528,-86.244053,1
39.808835,-86.028643,1
39.645783,-86.067495,1
39.737442,-86.115855,1
39.743137,-86.017653,1
39.703203,-86.235019,1
39.752162,-86.194545,1
39.706224,-86.115006,0.6
39.880962,-86.247309,1
39.718559,-86.258755,1
39.760629,-86.025626,1
39.909375,-86.267751,1
39.791355,-86.003795,1
39.881647,-86.046559,1
39.812577,-86.262133,1
39.731606,-86.112631,1
39.771042,-86.053816,1
39.860433,-86.198871,1
39.819655,-86.231829,1
39.740362,-86.232973,0.9
39.687585,-86.134375,1
39.880414,-86.046555,1
39.696198,-86.251906,1
39.661097,-86.126478,1
39.777291,-86.166354,1
39.655448,-86.183711,1
39.849007,-86.134366,1
39.775497,-85.993208,1
39.650272,-86.100036,1
39.74768,-86.149476,0.9
39.761491,-86.236505,1
39.91081,-86.03709,1
39.733892,-86.140672,1
39.703213,-86.242258,1
39.759596,-86.206659,1
39.871851,-86.082787,1
39.82968,-86.079979,1
39.742582,-86.225242,0.8
39.76545,-86.162419,1
39.805049,-86.01749,1
39.782818,-86.101186,1
39.889138,-86.028384,1
39.774698,-86.249424,1
39.774698,-86.249424,1
39.770591,-86.191658,1
39.827145,-86.164731,1
39.727294,-86.124957,1
39.820045,-86.025313,1
39.731244,-86.170578,1
39.663382,-86.244953,1
39.795223,-86.15202,1
39.835114,-86.143458,1
39.760283,-86.096223,1
39.741805,-86.110339,1
39.815964,-86.061886,1
39.808803,-86.175906,1
39.756999,-86.062666,1
39.76599,-86.156716,1
39.68743,-86.015268,1
39.815281,-86.28763,1
39.810333,-86.270685,1
39.676846,-86.01329,1
39.807677,-86.006289,1
39.76003,-86.102018,0.8
39.734761,-86.143838,1
39.896996,-86.215756,1
39.704946,-86.16737,1
39.72791,-86.259658,1
39.684772,-86.15801,1
39.766701,-86.270224,1
39.771588,-86.202737,1
39.643567,-86.175308,1
39.916792,-86.211042,1
39.781029,-86.041343,1
39.8088,-86.061066,1
39.75132,-86.138707,1
39.785619,-86.152737,1
39.680764,-86.277182,1
39.699748,-86.098759,1
39.76062,-86.114245,1
39.821712,-86.081666,1
39.858887,-86.12097,1
39.895687,-86.215216,1
39.809425,-86.164625,1
39.684664,-86.184819,1
39.83508,-86.166393,1
39.77155,-86.036359,1
39.80116,-85.97005,1
39.82827,-86.052214,1
39.760559,-86.052053,1
39.71362,-86.116158,1
39.705994,-86.122377,1
39.825014,-86.170147,1
39.769154,-86.1981,1
39.91955,-86.03354,1
39.750048,-85.957918,1
39.914346,-86.108972,1
39.739752,-86.160673,1
39.864065,-86.136688,1
39.78827,-86.201812,1
39.752223,-86.285202,1
39.860193,-86.202402,1
39.817677,-86.23911,1
39.720532,-86.059781,1
39.781756,-86.045406,0.8
39.8088,-86.061066,1
39.685302,-86.14462,1
39.801268,-86.134089,1
39.789381,-86.065858,1
39.862588,-86.128857,1
39.7803,-86.017586,1
39.801118,-86.015613,1
39.784316,-86.095455,1
39.796772,-86.151998,1
39.792487,-86.324626,1
39.811176,-86.077481,1
39.808415,-86.155475,1
39.867684,-86.194774,1
39.828218,-86.171774,1
39.791885,-86.192588,1
39.864664,-86.056375,1
39.864747,-86.056011,1
39.776879,-86.086332,1
39.802429,-86.065594,1
39.775092,-86.13216,0.33
39.705306,-86.131624,1
39.68175,-86.171531,1
39.638255,-86.120944,1
39.868444,-86.230678,1
39.721061,-86.14641,1
39.827817,-86.260276,1
39.78503,-86.206479,1
39.873125,-86.230714,1
39.748432,-86.140865,1
39.785652,-86.208183,1
39.864171,-86.079848,1
39.757327,-86.166593,1
39.819388,-86.238048,1
39.838736,-86.083285,1
39.815983,-86.236451,1
39.731203,-86.139664,0.8
39.745409,-86.148714,1
39.854226,-86.069216,1
39.800834,-86.150969,1
39.775092,-86.13216,0.33
39.775092,-86.13216,0.33
39.661153,-86.203272,1
39.869565,-86.19713,1
39.667854,-86.264774,1
39.69259,-86.189394,1
39.714463,-86.102967,1
39.915818,-86.227778,1
39.763132,-86.311573,1
39.654898,-86.159108,1
39.765492,-86.318499,1
39.784688,-86.153274,1
39.753881,-86.13423,1
39.738352,-85.953085,1
39.781107,-86.175598,1
39.807677,-86.006289,1
39.84802,-86.059083,1
39.750504,-86.276456,1
39.667778,-86.086063,1
39.751327,-86.152531,1
39.77102,-86.120737,1
39.748825,-86.024358,1
39.768753,-86.161662,1
39.752418,-86.102187,1
39.704541,-86.149031,0.9
39.793921,-86.156864,1
39.816689,-86.143278,1
39.656873,-86.045498,1
39.806669,-86.017601,1
39.656873,-86.045498,1
39.779358,-86.082878,1
39.771622,-86.063768,1
39.724991,-86.244375,1
39.766358,-86.288121,1
39.685257,-86.245435,1
39.760283,-86.096223,1
39.664774,-86.260403,1
39.685843,-86.139779,1
39.842184,-86.078322,1
39.773274,-86.166344,1
39.902694,-86.23993,1
39.82798,-86.020764,1
39.922213,-86.105761,1
39.777863,-86.131585,1
39.684473,-86.140872,1
39.677669,-86.090197,1
39.830729,-86.122447,1
39.685564,-86.14241,1
39.737049,-86.322096,1
39.715194,-86.235205,1
39.749213,-86.216783,1
39.685843,-86.139779,1
39.827379,-85.997846,1
39.697913,-86.065505,1
39.908705,-86.252006,1
39.77917,-86.207351,1
39.693293,-86.0794,1
39.761631,-86.091051,1
39.788185,-86.208944,1
39.85931,-86.244671,1
39.668486,-86.268044,1
39.829064,-86.299761,1
39.738643,-86.084667,1
39.822525,-86.271842,1
39.779579,-86.180175,1
39.838392,-86.144828,1
39.770006,-86.061181,1
39.896274,-86.256204,0.8
39.751262,-86.194198,1
39.746865,-86.138208,1
39.752776,-86.037277,1
39.79072,-86.091769,1
39.808273,-85.985255,1
39.821006,-86.156276,1
39.796583,-86.073507,1
39.858943,-86.251569,1
39.834544,-86.201877,1
39.846427,-86.240151,1
39.796417,-86.091128,1
39.648176,-86.106221,1
39.810082,-86.271821,1
39.8355,-86.15169,1
39.795633,-86.153736,1
39.781229,-86.106176,1
39.792386,-86.084789,1
39.837495,-86.120182,1
39.785018,-86.216923,1
39.757917,-86.276351,1
39.836552,-86.050417,1
39.647245,-86.324756,0.9
39.768675,-86.096399,1
39.767838,-86.152773,1
39.829821,-86.067678,1
39.81011,-86.217563,1
39.68598,-86.148181,1
39.692283,-86.173705,0.9
39.691653,-86.174241,1
39.770803,-86.070287,0.67
39.842441,-86.259123,0.9
39.815262,-86.0426,1
39.724148,-86.139355,1
39.773504,-85.986231,1
39.6996,-86.061963,1
39.755254,-86.160068,1
39.794652,-86.109702,1
39.761912,-86.269863,1
39.833902,-86.143459,1
39.813082,-86.043701,1
39.73907,-86.132269,1
39.909133,-86.149267,1
39.645835,-86.120015,1
39.744776,-86.096444,1
39.767818,-86.157666,1
39.752033,-86.131033,1
39.789704,-86.150618,1
39.836285,-86.272026,1
39.727978,-86.231529,1
39.779017,-86.050333,1
39.708285,-86.158319,1
39.760722,-86.148353,1
39.693083,-86.097632,1
39.800308,-86.068916,1
39.680181,-86.09675,1
39.865777,-86.125578,1
39.735247,-86.322337,1
39.724632,-86.036715,1
39.796561,-86.221982,1
39.723138,-86.170598,1
39.756264,-86.134672,1
39.758915,-86.2406,1
39.728234,-86.026051,1
39.887,-86.210968,1
39.815736,-86.044818,1
39.739402,-86.234522,1
39.815919,-86.122587,1
39.73383,-86.124896,1
39.795174,-86.143805,1
39.735035,-86.305681,1
39.809332,-86.149947,1
39.767828,-86.067509,1
39.801261,-86.166744,1
39.776838,-86.198576,1
39.788151,-86.108679,1
39.779644,-86.162532,1
39.761505,-85.975321,1
39.814312,-86.214493,1
39.791885,-86.192588,1
39.805759,-86.107022,1
39.656337,-86.077401,1
39.720307,-86.027203,1
39.754039,-86.129059,1
39.757818,-86.23823,1
39.826678,-86.108624,1
39.676876,-85.971981,1
39.79929,-86.144123,1
39.765679,-86.159942,0.65
39.767508,-86.212749,1
39.846286,-86.089043,1
39.809847,-86.17487,1
39.858584,-86.187071,1
39.765043,-86.153254,1
39.778011,-86.267756,1
39.880771,-86.093721,1
39.795626,-86.162758,1
39.809847,-86.17487,1
39.779087,-86.199429,1
39.806766,-86.089285,1
39.785484,-86.083524,1
39.867684,-86.117383,1
39.771179,-86.14902,0.9
39.759165,-86.089809,1
39.767973,-86.153521,1
39.667778,-86.086063,1
39.86759,-86.239222,1
39.863744,-86.153178,1
39.796956,-86.024592,1
39.837763,-86.164959,1
39.803991,-86.029166,1
39.770617,-86.065845,1
39.697977,-86.17397,1
39.800308,-86.068916,1
39.767646,-86.060527,1
39.892357,-86.04963,1
39.751389,-86.038976,0.8
39.734065,-86.113909,1
39.736136,-86.133844,1
39.681158,-86.10702,1
39.653562,-86.152672,1
39.636005,-86.101409,1
39.738914,-86.159472,1
39.807739,-86.093528,1
39.678957,-86.078133,1
39.816289,-86.217243,1
39.737527,-86.125244,1
39.853512,-86.124095,1
39.792091,-86.02101,1
39.761639,-85.995911,1
39.871826,-86.131824,1
39.763437,-86.303841,1
39.794112,-86.222628,1
39.801278,-86.019359,1
39.724929,-86.062012,1
39.779351,-86.100228,1
39.781504,-86.170443,1
39.869459,-86.223367,1
39.776482,-86.11062,1
39.826077,-85.967608,1
39.87136,-86.146523,0.9
39.719946,-86.007614,1
39.911946,-86.109788,0.8
39.771992,-86.153564,1
39.667948,-86.03784,1
39.80345,-86.184106,1
39.772524,-86.095203,1
39.906491,-86.200538,1
39.726634,-86.118453,1
39.76635,-86.159265,1
39.782882,-86.220804,1
39.795439,-86.137709,1
39.712446,-86.148814,0.9
39.845474,-86.19696,1
39.756825,-86.1916,1
39.774698,-86.249424,1
39.721612,-86.118602,1
39.772715,-86.157868,0.8
39.810082,-86.135224,1
39.810504,-86.212378,1
39.815157,-86.324631,1
39.734885,-86.140018,1
39.798735,-86.215615,1
39.847451,-86.231451,1
39.82795,-85.980125,1
39.867364,-86.096048,1
39.796486,-86.084354,1
39.793292,-86.154086,1
39.783842,-86.159883,1
39.770049,-86.157436,1
39.7248,-86.236175,1
39.746526,-86.023018,1
39.77926,-86.164068,1
39.805063,-86.155796,1
39.677419,-85.970377,1
39.719888,-86.221115,1
39.752674,-86.263302,1
39.680893,-86.052,1
39.812717,-85.996612,1
39.893844,-86.20535,1
39.697094,-86.114909,1
39.910231,-86.067563,1
39.83173,-86.098557,1
39.721529,-86.219207,1
39.786791,-86.153559,1
39.787465,-86.154411,1
39.776486,-86.194098,1
39.878371,-86.185351,1
39.75134,-86.094642,1
39.848099,-86.31702,1
39.689139,-86.301235,1
39.799471,-86.130017,1
39.726919,-86.126093,1
39.796608,-86.212865,1
39.658554,-86.103769,1
39.658316,-86.120542,1
39.649976,-86.271367,1
39.768567,-86.159849,0.8
39.773715,-86.19883,1
39.809249,-86.041713,1
39.710661,-86.114513,1
39.756639,-86.216957,1
39.811143,-86.136035,0.8
39.912326,-86.220612,1
39.790576,-86.155069,1
39.783979,-85.988817,1
39.737741,-85.98051,1
39.764397,-86.26219,1
39.778589,-86.151704,1
39.813082,-86.043701,1
39.78623,-86.108139,1
39.921804,-86.156052,1
39.649831,-86.122565,1
39.82201,-86.101721,1
39.807686,-86.101142,1
39.827607,-86.299879,1
39.750693,-86.132487,1
39.705994,-86.122377,1
39.854282,-86.180671,1
39.740283,-86.019493,1
39.808687,-86.304049,1
39.775133,-86.11445,1
39.773257,-86.057829,1
39.653838,-86.175694,1
39.719913,-86.138921,1
39.75812,-86.131057,1
39.78757,-86.098405,1
39.743127,-86.033114,1
39.903139,-85.997121,1
39.895682,-86.279118,1
39.853512,-86.124095,1
39.772775,-86.193335,1
39.760109,-86.110979,1
39.78005,-86.109475,1
39.83645,-86.197038,1
39.786924,-86.077662,1
39.790192,-86.308125,1
39.814666,-86.161722,1
39.760753,-86.113057,1
39.748401,-86.15226,1
39.746526,-86.023018,1
39.745958,-86.150284,1
39.923338,-86.17822,1
39.879152,-86.178089,0.8
39.786372,-86.214847,1
39.754436,-86.123249,1
39.918727,-86.014672,1
39.742586,-86.289996,1
39.788645,-86.141441,1
39.790124,-86.216964,1
39.711886,-86.146857,1
39.901896,-86.047327,1
39.803225,-86.189483,1
39.781229,-86.106176,1
39.848278,-86.264885,1
39.819423,-86.323794,1
39.775916,-86.060281,1
39.807975,-86.141999,1
39.772568,-86.121655,1
39.774738,-86.083976,1
39.651467,-86.173108,1
39.747638,-86.086432,1
39.661382,-86.184513,1
39.774833,-86.158309,1
39.754819,-86.242817,1
39.753459,-86.12857,1
39.786813,-86.152512,1
39.792303,-86.104148,1
39.853217,-86.064671,1
39.897203,-86.264008,1
39.83592,-86.125285,1
39.869527,-86.143611,1
39.845807,-86.086015,1
39.787901,-86.099209,1
39.770151,-86.138309,1
39.755376,-86.257735,1
39.898749,-86.200909,1
39.762491,-86.061258,0.8
39.847814,-86.124252,1
39.711886,-86.146857,1
39.801007,-85.960423,1
39.809249,-86.041713,1
39.754071,-86.277916,1
39.7516,-86.03749,1
39.883434,-86.047306,0.91
39.806946,-86.150952,1
39.906842,-85.977018,1
39.745297,-86.15935,1
39.775092,-86.13216,0.33
39.661693,-86.19859,1
39.889131,-86.17383,1
39.823591,-86.008272,1
39.753645,-86.08377,1
39.861997,-86.210673,1
39.828095,-86.146514,1
39.775886,-86.20626,1
39.880571,-86.149474,1
39.774861,-86.101371,1
39.683935,-86.156809,1
39.750936,-86.151073,1
39.786638,-86.091936,1
39.916664,-86.141465,1
39.773019,-86.133711,1
39.80988,-86.208814,1
39.913284,-86.193357,1
39.771519,-86.134615,1
39.780049,-86.212138,1
39.794878,-86.186521,1
39.750902,-86.043616,1
39.726486,-86.15287,1
39.78907,-86.142585,1
39.836847,-86.27676,1
39.779179,-86.078903,1
39.780297,-86.168421,1
39.728191,-86.038657,1
39.694798,-86.264362,1
39.784037,-86.146514,1
39.769043,-86.290074,1
39.903085,-86.137788,1
39.900039,-86.047637,1
39.675326,-86.0958,1
39.788003,-86.127376,1
39.771308,-86.322993,1
39.818094,-86.161196,1
39.864623,-86.264005,1
39.659851,-86.140994,1
39.774033,-86.128801,1
39.775824,-86.219366,1
39.768501,-86.234308,0.67
39.79689,-86.083824,1
39.779776,-86.11209,1
39.80988,-86.208814,1
39.748019,-86.126331,1
39.666729,-86.093091,1
39.835969,-86.048652,1
39.749463,-86.191623,1
39.854346,-86.13315,1
39.753631,-86.260801,1
39.791869,-86.033705,1
39.77073,-86.157045,1
39.872847,-86.146078,1
39.696048,-86.181846,1
39.813082,-86.043701,1
39.773575,-86.217103,1
39.850123,-86.270292,1
39.812918,-85.96641,1
39.732876,-86.246693,1
39.72472,-86.14167,1
39.771444,-86.223355,1
39.704817,-86.143795,1
39.85723,-86.178183,1
39.88116,-86.232069,1
39.8725,-86.195321,1
39.724706,-86.2634,0.9
39.690054,-86.174054,1
39.720061,-86.150524,1
39.751277,-86.176915,1
39.751432,-86.154866,1
39.723138,-86.170598,1
39.782221,-86.101348,1
39.819485,-86.087377,1
39.656958,-86.224965,1
39.722196,-86.239421,1
39.840696,-86.122621,1
39.766556,-86.164776,1
39.828901,-85.989326,1
39.919835,-86.226288,1
39.762798,-86.160975,1
39.761184,-86.115346,1
39.841661,-86.138004,1
39.770118,-86.259917,1
39.816761,-86.244248,1
39.81333,-86.002505,1
39.914107,-86.180303,1
39.815736,-86.044818,1
39.785316,-86.272948,1
39.885764,-86.192666,1
39.80936,-86.277994,1
39.661791,-86.087413,1
39.646866,-86.291799,0.9
39.736143,-86.133972,1
39.907393,-86.257725,1
39.749213,-86.216783,1
39.790208,-86.223859,1
39.788155,-86.213338,1
39.909426,-86.253376,1
39.764396,-86.157896,1
39.813082,-86.043701,1
39.775563,-86.217016,1
39.842136,-86.064134,1
39.781499,-86.132124,1
39.77155,-86.036359,1
39.846844,-86.214565,1
39.768998,-86.088916,1
39.913012,-86.229674,1
39.809746,-86.033615,1
39.647121,-86.169784,1
39.720057,-86.248356,1
39.749498,-86.1473,1
39.694401,-86.052492,1
39.827033,-86.028765,1
39.780336,-86.009702,1
39.816461,-86.244248,1
39.921506,-86.226396,1
39.910749,-86.216207,1
39.650659,-86.122386,1
39.766703,-86.06843,1
39.878515,-86.128447,1
39.657764,-86.132508,1
39.777381,-86.119031,1
39.741235,-86.123277,1
39.85309,-86.300306,1
39.667493,-86.044352,0.8
39.853345,-86.119962,1
39.892503,-86.116943,1
39.713865,-86.250316,0.89
39.867711,-86.142818,1
39.853668,-86.119729,1
39.778589,-86.15676,1
39.762025,-86.207496,1
39.761168,-86.035389,1
39.850603,-86.212475,1
39.809515,-86.210731,1
39.797198,-86.319403,1
39.866387,-86.193323,1
39.848041,-86.064033,1
39.852918,-86.119844,1
39.896642,-86.174873,1
39.74293,-86.127063,1
39.881374,-86.150571,1
39.750031,-86.127772,1
39.830566,-86.002967,1
39.838316,-86.046797,1
39.813201,-86.148235,1
39.887621,-86.118975,1
39.75325,-86.263913,1
39.783778,-86.047043,1
39.751418,-86.038843,0.8
39.732423,-86.139378,1
39.7042,-86.113182,1
39.779035,-86.103447,1
39.780153,-86.20981,1
39.87037,-86.188212,1
39.718999,-86.135155,1
39.718542,-86.135075,1
39.838226,-86.149483,1
39.781345,-86.156654,1
39.700761,-86.081798,1
39.798646,-86.024046,1
39.817536,-86.145345,1
39.672935,-86.258679,1
39.822546,-86.074762,1
39.763525,-86.270251,1
39.670454,-86.247653,1
39.858552,-86.248779,1
39.881814,-86.262079,1
39.826229,-86.007686,1
39.872472,-86.176056,1
39.799759,-86.044044,1
39.828418,-86.161888,1
39.67165,-86.112697,1
39.808666,-86.048335,1
39.842182,-86.207827,1
39.910485,-86.046696,1
39.813569,-85.994298,1
39.896175,-86.021198,0.9
39.677356,-86.297805,1
39.883287,-86.24936,1
39.764446,-86.200788,1
39.881467,-86.250713,1
39.803854,-86.180285,1
39.825582,-85.969436,1
39.696021,-86.001112,1
39.760547,-86.065754,1
39.781067,-86.129589,1
39.869864,-86.143448,1
39.866387,-86.193323,1
39.797055,-86.038541,1
39.807677,-86.006289,1
39.780251,-86.14533,1
39.886036,-86.133544,1
39.777179,-86.116848,1
39.746584,-86.150271,1
39.760213,-86.239448,1
39.673394,-86.045633,1
39.747633,-86.137173,1
39.825455,-86.020225,1
39.757349,-86.241549,1
39.636538,-86.07677,0.52
39.912672,-86.133376,1
39.814268,-86.104444,1
39.663964,-86.090076,1
39.723138,-86.170598,1
39.871547,-86.161097,1
39.756677,-86.249736,1
39.782113,-86.131123,1
39.819915,-86.325622,1
39.759985,-86.119235,1
39.746235,-86.150849,1
39.84005,-86.122318,1
39.827903,-86.021288,1
39.882528,-86.245379,1
39.827961,-86.010555,1
39.747425,-86.30746,1
39.735944,-86.19888,1
39.722785,-86.152332,1
39.748412,-86.148154,1
39.707731,-86.148776,0.9
39.913411,-86.202004,1
39.781229,-86.106176,1
39.748375,-86.150265,1
39.703347,-86.144303,1
39.831561,-86.257001,0.28
39.746504,-86.025221,1
39.887621,-86.118975,1
39.924585,-86.009888,1
39.906132,-86.199119,1
39.786917,-86.18694,1
39.719994,-86.17136,1
39.716071,-86.124972,1
39.719865,-86.137522,1
39.750007,-86.151387,1
39.750046,-86.151065,1
39.838545,-86.113719,1
39.85309,-86.300306,1
39.790352,-86.032595,1
39.752466,-86.103981,1
39.765445,-86.305961,1
39.778771,-86.206407,1
39.883419,-86.267003,1
39.767582,-86.0711,1
39.886719,-86.262527,1
39.82216,-86.324394,1
39.811367,-86.095221,1
39.778878,-86.025936,1
39.854752,-86.135367,1
39.797713,-86.112759,1
39.857129,-86.191625,1
39.740156,-86.03132,1
39.667418,-86.039499,1
39.913609,-86.05948,1
39.694837,-86.076061,1
39.876298,-86.113709,1
39.764776,-86.157089,1
39.743326,-86.096557,1
39.63736,-86.16833,1
39.920084,-86.154916,1
39.777877,-85.993263,1
39.636408,-86.198193,1
39.801018,-86.115765,1
39.642898,-86.105356,1
39.909125,-86.188436,1
39.825316,-86.156117,1
39.774727,-86.02429,1
39.782458,-86.033944,1
39.716886,-86.223389,1
39.883528,-86.090195,1
39.756029,-86.112907,1
39.776287,-86.1453,1
39.801719,-86.19312,1
39.809026,-86.209532,1
39.776533,-86.203415,1
39.813863,-86.230477,1
39.818146,-86.253643,1
39.759843,-86.032037,1
39.782474,-86.21222,1
39.710318,-86.141644,1
39.760056,-86.126983,1
39.767799,-86.134891,1
39.760456,-86.224313,1
39.747172,-86.152845,1
39.831269,-85.956654,1
39.696508,-86.145151,1
39.717697,-86.156657,1
39.803872,-86.010666,0.91
39.802905,-86.01359,1
39.829105,-86.196951,1
39.682212,-86.120906,1
39.809085,-86.120672,1
39.830518,-86.245518,1
39.748785,-86.20272,0.8
39.866078,-86.250347,1
39.810155,-86.020068,1
39.650852,-86.093569,1
39.852587,-86.260926,1
39.809042,-86.005233,1
39.819503,-86.144982,1
39.858689,-86.100401,1
39.751307,-86.121432,1
39.753794,-86.133749,1
39.748572,-86.140847,1
39.858044,-86.249793,1
39.802647,-86.20353,1
39.81143,-86.237569,1
39.651259,-86.15715,1
39.812431,-86.152964,1
39.694837,-86.076061,1
39.726117,-86.145136,1
39.7699,-86.131677,1
39.871637,-86.142253,1
39.829952,-86.252659,1
39.775464,-86.084328,1
39.788118,-86.122181,1
39.721768,-86.253178,1
39.874635,-86.094778,1
39.803747,-86.044432,1
39.756686,-86.181816,1
39.780123,-86.114488,1
39.771444,-86.223355,1
39.806719,-85.961461,1
39.808533,-86.108648,1
39.816508,-86.002026,1
39.816757,-86.292354,1
39.883386,-86.066892,1
39.734795,-86.200521,1
39.726131,-86.12642,1
39.690498,-86.107314,1
39.821109,-86.106789,1
39.799629,-86.17958,1
39.780777,-86.208926,1
39.723138,-86.170598,1
39.852587,-86.260926,1
39.681429,-86.186251,1
39.73742,-86.028187,1
39.693086,-86.231603,0.4
39.884618,-86.199713,1
39.705724,-86.278896,1
39.824528,-86.161933,1
39.925191,-86.069032,1
39.657363,-86.183262,1
39.703995,-86.140236,1
39.813386,-86.065131,1
39.911811,-86.044764,1
39.715407,-86.216225,1
39.775143,-86.148703,1
39.780167,-86.128798,1
39.827607,-86.299879,1
39.804626,-85.981899,1
39.790864,-86.223773,1
39.721049,-86.147737,1
39.825691,-85.956425,1
39.890383,-86.303064,1
39.77445,-86.10196,1
39.87618,-86.239352,1
39.819483,-86.109535,1
39.845474,-86.19696,1
39.817341,-86.25787,1
39.692887,-86.266185,1
39.770998,-86.070046,1
39.781315,-86.123781,0.8
39.750609,-86.223725,1
39.740612,-86.007988,1
39.77739,-86.180092,1
39.66844,-86.199944,1
39.765196,-85.991987,1
39.693411,-86.190627,1
39.686986,-86.287782,1
39.769025,-86.01758,1
39.757697,-86.255376,0.9
39.743994,-86.07938,1
39.697118,-86.113497,1
39.874626,-86.119313,1
39.916651,-86.034248,1
39.807679,-86.154046,1
39.812074,-86.024556,1
39.825028,-86.159561,1
39.824529,-86.082961,1
39.843369,-86.099432,1
39.814214,-86.082172,1
39.891264,-86.262599,1
39.76549,-86.158144,1
39.809249,-86.041713,1
39.772689,-86.163309,1
39.903187,-86.049183,1
39.801719,-86.19312,0.78
39.79606,-86.111882,1
39.758787,-86.197372,1
39.691386,-85.993992,1
39.744359,-86.286835,1
39.785858,-86.1326,1
39.803071,-86.155412,1
39.769631,-86.125177,1
39.753745,-86.199775,1
39.803747,-86.044432,1
39.807809,-86.206959,1
39.76175,-86.082766,1
39.777427,-86.140808,1
39.75819,-86.123815,1
39.728932,-86.251269,1
39.803777,-86.138354,1
39.65395,-86.19144,1
39.82419,-86.231577,1
39.827932,-86.274617,1
39.773059,-86.134589,1
39.760501,-86.270351,1
39.781033,-86.123499,1
39.749142,-86.310048,1
39.905853,-86.207251,1
39.714441,-86.107883,1
39.795943,-86.086217,1
39.665209,-86.111094,0.8
39.771705,-86.031968,1
39.784312,-86.185535,1
39.868052,-85.987569,0.2
39.775092,-86.13216,0.33
39.868052,-85.987569,0.2
39.775092,-86.13216,0.33
39.766473,-86.058555,1
39.753664,-86.270279,1
39.779249,-86.063786,1
39.642556,-86.120404,1
39.639968,-86.139764,1
39.67519,-86.197499,1
39.832167,-86.249461,0.9
39.82223,-86.057633,1
39.685866,-86.217628,1
39.846199,-86.238368,1
39.822057,-86.136033,1
39.829657,-86.262808,1
39.733079,-86.121164,1
39.845936,-86.112906,1
39.741052,-86.199609,1
39.671728,-86.257514,1
39.754156,-86.03044,1
39.829952,-86.252659,1
39.901044,-86.036883,1
39.752951,-86.101013,1
39.708765,-86.148793,0.9
39.788462,-86.095971,1
39.912369,-86.132931,1
39.811986,-86.161715,1
39.830001,-86.062211,1
39.778602,-86.301796,1
39.721182,-86.14105,1
39.66382,-86.246676,1
39.768993,-86.027905,1
39.788268,-86.206632,1
39.792133,-86.084233,1
39.720728,-86.138672,1
39.906326,-86.220218,1
39.795959,-86.002168,1
39.671301,-86.058262,1
39.806346,-86.326485,1
39.739936,-86.121034,1
39.680362,-86.129547,1
39.662407,-86.293498,0.9
39.812252,-86.094489,1
39.742071,-86.24951,1
39.896971,-86.252853,1
39.721649,-86.180835,1
39.668567,-86.209692,1
39.767624,-86.129187,1
39.788849,-86.146473,1
39.741069,-86.251554,1
39.801676,-86.18947,1
39.775196,-86.097234,1
39.760081,-86.119636,1
39.670084,-86.201522,1
39.746405,-86.307441,1
39.719624,-86.121686,1
39.640849,-86.213386,1
39.850178,-86.212726,1
39.826124,-86.160617,1
39.773923,-86.098426,1
39.875974,-86.194292,1
39.682777,-86.05663,1
39.788003,-86.127376,1
39.901961,-86.034431,1
39.689266,-86.060141,0.4
39.650902,-86.308,1
39.906888,-86.089517,1
39.726877,-86.234479,0.8
39.796754,-86.046403,1
39.658633,-86.089862,1
39.749886,-86.072827,1
39.721554,-86.061576,1
39.767281,-86.262254,1
39.779593,-86.288312,1
39.706094,-86.116892,1
39.848041,-86.064033,1
39.656337,-86.077401,1
39.814654,-86.158957,1
39.91223,-86.05901,0.8
39.640113,-86.196089,1
39.727419,-86.25648,0.9
39.709798,-86.23665,1
39.664989,-86.197365,1
39.764598,-86.252624,1
39.778453,-86.082886,1
39.874761,-86.085329,1
39.763866,-86.157721,1
39.727446,-86.208489,1
39.762176,-86.275456,1
39.741851,-86.106332,1
39.760909,-86.146358,1
39.662112,-86.093306,0.8
39.77002,-86.257177,1
39.812307,-86.10825,1
39.764117,-86.146089,1
39.821375,-86.227258,1
39.711564,-86.005115,1
39.816615,-86.006642,1
39.840002,-86.241206,1
39.737645,-86.325584,1
39.635616,-86.152889,1
39.809397,-86.294778,1
39.729913,-86.159568,1
39.845343,-86.290229,1
39.775092,-86.13216,0.33
39.837615,-86.216171,1
39.712524,-86.008652,1
39.748049,-86.137162,1
39.653308,-86.078929,1
39.752759,-86.246725,1
39.887127,-86.154935,1
39.661755,-86.286316,1
39.782031,-86.010545,0.91
39.895298,-86.05004,1
39.742553,-86.15266,1
39.747334,-86.155441,1
39.819808,-86.034127,1
39.847817,-86.056047,1
39.816163,-86.145884,1
39.748922,-86.019237,1
39.739893,-86.128232,1
39.785448,-86.15553,1
39.696634,-86.245218,1
39.684489,-86.056936,1
39.775918,-86.160385,1
39.789173,-86.026118,1
39.903271,-86.105985,1
39.81913,-86.020867,1
39.809724,-86.053512,1
39.63863,-86.322989,0.8
39.858847,-86.140342,1
39.913559,-86.077971,1
39.787049,-86.21381,1
39.771342,-86.138346,1
39.769332,-86.157615,1
39.719758,-86.118591,1
39.831075,-86.262724,0.79
39.780041,-86.123991,1
39.731828,-86.198016,1
39.803168,-86.014964,1
39.8065,-86.051544,1
39.814961,-86.302193,0.9
39.646284,-86.298186,0.9
39.770023,-86.156134,1
39.770507,-86.166009,1
39.821709,-86.10697,1
39.796964,-86.059683,1
39.666316,-86.127147,1
39.780874,-86.200225,1
39.769202,-86.141111,1
